CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
7202107,1,1,4,F,39,3,1,P,A,2,"SAN FRANCISCO","SAN FRANCISCO",2016
8020309,2,1,4,M,35,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8020476,2,1,4,F,29,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8067267,1,1,3,M,39,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8067267,2,1,4,M,26,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8122017,2,1,4,F,27,4,1,N,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8008954,1,1,4,M,22,3,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8008954,2,1,2,M,2,0,6,M,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8382170,2,1,4,M,24,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8122061,2,1,4,M,59,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8020416,2,1,4,M,19,3,0,W,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8079051,1,1,2,F,20,0,2,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8079051,2,1,4,M,61,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8132603,2,1,4,F,46,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8166248,2,1,3,M,33,4,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8077208,1,1,4,M,30,4,9,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8077208,2,1,2,F,25,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8166256,1,1,4,-,41,3,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8463999,1,1,4,F,33,3,9,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8166285,1,1,4,M,29,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8166338,2,1,4,M,31,4,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8046835,1,1,4,M,23,4,9,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8491230,2,1,4,M,40,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491253,2,1,4,M,51,2,9,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8360211,2,1,4,M,34,3,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8200807,1,1,4,M,27,3,0,V,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8122006,1,1,4,F,46,2,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8327379,2,1,4,F,23,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8343091,2,1,4,M,31,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8344500,3,1,4,M,37,3,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8137602,2,1,4,M,47,4,9,N,U,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8539765,1,1,4,M,42,3,9,-,W,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8101281,2,1,4,M,32,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8119872,2,1,4,F,39,3,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8119872,3,1,2,M,53,0,2,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8184272,2,1,4,M,15,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8201008,2,1,4,M,25,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8423917,1,1,2,F,57,0,3,-,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423917,1,2,2,M,62,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423917,2,1,4,M,46,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8183492,2,1,4,M,38,4,1,W,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8378132,2,1,4,M,26,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8343036,1,1,4,M,27,4,9,P,A,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8406047,2,1,4,M,35,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8421283,3,1,4,F,30,3,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8515593,1,1,4,M,71,3,9,-,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8421335,1,1,4,M,31,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8423933,1,1,4,M,43,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8636903,2,1,4,M,37,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8636921,1,1,2,-,23,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8636921,2,1,4,M,48,2,9,P,A,2,"SAN FRANCISCO","SAN FRANCISCO",2018
8539996,2,1,4,M,31,4,1,W,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8445895,2,1,4,M,27,3,9,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8491308,1,1,4,M,49,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491392,1,1,4,M,16,4,9,-,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8445965,2,1,4,M,21,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8667429,2,1,4,M,32,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8464090,1,1,4,M,55,2,1,P,V,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8464090,2,1,1,M,30,4,1,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464090,2,2,2,M,32,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464097,2,1,3,M,62,4,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8485308,1,1,4,M,25,4,9,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8556686,2,1,4,M,25,4,0,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8572852,1,1,4,M,43,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8754723,1,1,4,M,51,3,9,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8573799,1,1,4,M,25,4,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2018
8491419,2,1,4,F,34,4,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8573866,2,1,4,M,47,4,1,V,-,2,"SAN FRANCISCO","SAN FRANCISCO",2018
8515323,2,1,4,M,21,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8515480,1,1,4,M,31,4,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8636862,1,1,4,M,45,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8636862,2,1,2,M,7,0,4,P,B,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8636894,1,1,4,F,35,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8536832,1,1,4,M,32,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8758299,1,1,4,M,26,3,9,P,B,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8637008,1,1,4,M,26,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8637008,2,1,1,M,27,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8637019,2,1,4,M,24,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8663329,2,1,4,M,40,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8845788,1,1,4,M,28,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2019
8666881,2,1,4,M,42,3,1,M,A,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8667385,2,1,4,M,67,3,9,-,W,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8574099,2,1,4,M,32,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8594480,2,1,3,F,25,4,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8619231,2,1,4,M,25,4,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8624059,2,1,4,M,36,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8858077,1,1,4,M,17,3,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2019
8636819,2,1,4,M,29,3,9,-,P,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8636853,1,1,2,F,9,3,7,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8636853,1,2,4,F,28,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8758206,1,1,2,M,25,0,3,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8758206,2,1,4,M,998,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8878624,2,1,2,F,28,0,4,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2019
8878624,2,2,2,-,998,0,6,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2019
8878624,3,1,4,-,30,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2019
8758225,2,1,4,M,70,3,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8891922,1,1,2,F,998,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2019
8891922,2,1,4,F,53,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2019
8777100,1,1,4,M,41,4,9,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8892063,1,1,4,-,27,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2019
8892063,2,1,2,M,67,0,6,M,H,0,"SAN FRANCISCO","SAN FRANCISCO",2019
8892077,1,1,4,F,32,6,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2019
8899072,1,1,4,M,56,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2019
8899072,2,1,2,F,38,0,6,P,G,0,"SAN FRANCISCO","SAN FRANCISCO",2019
8850717,1,1,4,M,52,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2019
8683687,2,1,4,M,24,2,1,-,P,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8693149,2,1,4,F,55,4,1,N,W,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8716540,1,1,4,M,75,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8937015,1,1,4,F,66,4,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2019
8716585,1,1,4,M,34,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8724507,1,1,4,M,29,3,9,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8754866,1,1,4,M,48,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8754869,2,1,4,F,33,4,1,N,A,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8756741,1,1,4,M,24,4,1,P,V,2,"SAN FRANCISCO","SAN FRANCISCO",2018
8758079,1,1,4,F,24,4,9,N,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8758183,1,1,4,M,43,3,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8758185,2,1,3,F,64,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8878670,1,1,4,F,43,4,1,P,V,2,"SAN FRANCISCO","SAN FRANCISCO",2019
8891946,2,1,4,M,55,4,2,-,P,2,"SAN FRANCISCO","SAN FRANCISCO",2019
8803775,2,1,4,M,58,3,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2019
91018708,2,1,4,M,36,6,1,-,W,1,"SAN FRANCISCO","SAN FRANCISCO",2019
9111126,2,1,4,M,27,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2020
9111126,2,2,2,F,60,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2020
9111131,1,1,4,M,30,3,1,P,-,-,"SAN FRANCISCO","SAN FRANCISCO",2020
9120767,2,1,4,M,26,7,1,P,-,2,"SAN FRANCISCO","SAN FRANCISCO",2020
8803807,1,1,4,M,29,3,9,-,P,1,"SAN FRANCISCO","SAN FRANCISCO",2019
9138684,1,1,4,M,25,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2020
9138684,2,1,2,F,29,0,4,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2020
9138684,2,2,2,M,3,0,5,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2020
9138684,2,3,2,-,5,0,-,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2020
9138684,2,4,2,-,5,0,4,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2020
9138684,2,5,2,F,29,0,3,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2020
8857803,2,1,4,M,28,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2019
8857864,2,1,4,M,45,2,9,-,P,0,"SAN FRANCISCO","SAN FRANCISCO",2019
9166809,1,1,4,M,41,4,-,-,V,1,"SAN FRANCISCO","SAN FRANCISCO",2020
8857936,2,1,4,M,32,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2019
9181616,2,1,2,M,11,0,7,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2020
9181616,2,2,4,M,57,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2020
9194271,1,1,4,M,27,4,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2020
9194278,1,1,4,M,56,2,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2020
8857939,2,1,4,F,32,3,9,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2019
9224059,1,1,4,F,27,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2021
9228189,1,1,4,M,22,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2021
9228212,2,1,4,M,6,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2021
9228214,2,1,4,-,41,4,-,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2021
8858034,2,1,4,F,24,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2019
8878186,2,1,4,M,27,4,1,P,-,2,"SAN FRANCISCO","SAN FRANCISCO",2019
8878269,1,1,4,M,30,4,2,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2019
9262800,2,1,3,M,46,3,-,-,-,-,"SAN FRANCISCO","SAN FRANCISCO",2021
9285675,1,1,4,M,30,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2021
9285675,2,1,2,M,16,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2021
9293077,1,1,4,M,34,4,1,-,P,1,"SAN FRANCISCO","SAN FRANCISCO",2021
9294291,1,1,2,F,70,0,3,M,F,0,"SAN FRANCISCO","SAN FRANCISCO",2021
9294291,2,1,4,M,68,7,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2021
8878485,1,1,4,M,25,4,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2019
8878485,2,1,2,M,51,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2019
9345650,1,1,4,F,51,3,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2021
8899293,2,1,4,M,31,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2019
8899315,2,1,4,M,34,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2019
8899324,2,1,3,F,60,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2019
8919751,2,1,4,-,39,4,9,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2019
8960574,1,1,4,M,33,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2019
9372399,1,1,4,M,64,3,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2021
8981421,1,1,3,M,26,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2019
9400479,1,1,4,F,29,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2022
90327385,1,1,4,M,45,3,1,-,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
90327385,2,1,4,F,33,3,1,-,V,1,"SAN FRANCISCO","SAN FRANCISCO",2016
9035584,1,1,2,M,25,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2019
9035584,2,1,4,M,36,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2019
9035748,1,1,4,M,35,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2019
9035748,2,1,2,M,37,0,6,M,H,0,"SAN FRANCISCO","SAN FRANCISCO",2019
9418077,1,1,4,-,54,4,-,-,-,-,"SAN FRANCISCO","SAN FRANCISCO",2022
9418077,2,1,2,-,35,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2022
9075108,1,1,4,F,998,3,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2020
90872522,1,1,4,M,51,6,1,-,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
90872522,2,1,4,M,58,7,1,-,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
9137525,2,1,4,M,23,4,-,-,-,-,"SAN FRANCISCO","SAN FRANCISCO",2020
9431588,1,1,4,M,29,3,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9437219,1,1,4,M,74,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9437219,2,1,2,-,998,4,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2022
9138816,1,1,4,M,66,3,1,P,V,-,"SAN FRANCISCO","SAN FRANCISCO",2020
9156619,1,1,2,M,91,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2020
9156619,2,1,4,M,25,3,1,P,B,1,"SAN FRANCISCO","SAN FRANCISCO",2020
9453942,2,1,4,-,24,3,-,P,N,0,"SAN FRANCISCO","SAN FRANCISCO",2022
9173879,1,1,4,M,30,3,-,-,W,-,"SAN FRANCISCO","SAN FRANCISCO",2020
9223778,1,1,4,M,58,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2021
8981639,2,1,4,M,42,4,2,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2019
8981780,2,1,4,M,20,4,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2019
9503060,1,1,4,M,28,4,1,P,A,-,"SAN FRANCISCO","SAN FRANCISCO",2022
9503091,1,1,3,M,79,3,-,-,-,-,"SAN FRANCISCO","SAN FRANCISCO",2022
9503111,1,1,4,M,36,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9239145,1,1,4,F,33,4,-,-,-,-,"SAN FRANCISCO","SAN FRANCISCO",2021
8981804,3,1,4,M,42,3,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2019
9035793,1,1,4,M,57,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2019
9506601,1,1,4,F,39,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2022
9506601,1,2,2,M,4,3,2,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2022
9427855,2,1,4,-,55,4,-,-,-,-,"SAN FRANCISCO","SAN FRANCISCO",2022
9510001,1,1,4,M,56,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2022
9348899,1,1,4,M,12,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2022
9362826,1,1,4,M,41,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2021
9366724,2,1,4,M,48,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2021
9553758,2,1,4,-,34,3,-,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2023
9391988,1,1,4,F,29,7,1,P,-,2,"SAN FRANCISCO","SAN FRANCISCO",2021
9573805,1,1,4,M,62,3,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2023
9576699,2,1,4,M,43,4,-,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2023
9580135,2,1,4,M,44,4,-,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2023
9603812,2,1,4,M,7,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2023
9403940,1,1,4,M,20,3,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2022
9410056,1,1,4,M,33,3,1,P,A,-,"SAN FRANCISCO","SAN FRANCISCO",2022
9239156,1,1,4,M,65,2,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2021
9239175,1,1,4,M,27,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2021
9239175,2,1,4,M,70,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2021
9341118,2,1,4,M,43,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2021
9347356,2,1,4,M,64,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2021
9427334,2,1,4,M,32,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9543277,1,1,4,M,47,2,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9545394,1,1,2,-,998,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2023
9545394,2,1,4,-,27,4,-,-,-,-,"SAN FRANCISCO","SAN FRANCISCO",2023
9437536,1,1,4,-,17,2,-,-,-,-,"SAN FRANCISCO","SAN FRANCISCO",2022
9442109,2,1,4,-,42,4,-,-,-,-,"SAN FRANCISCO","SAN FRANCISCO",2022
9349619,1,1,4,F,22,2,1,P,A,-,"SAN FRANCISCO","SAN FRANCISCO",2021
6546107,1,1,4,M,27,3,1,M,P,1,"SAN FRANCISCO","SAN FRANCISCO",2014
9459050,1,1,4,M,42,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9468784,1,1,4,F,23,2,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2023
9545701,1,1,4,M,33,4,-,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9573342,1,1,4,M,38,3,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2023
9481268,2,1,4,M,32,3,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9633822,1,1,4,M,34,2,1,P,V,-,"SAN FRANCISCO","SAN FRANCISCO",2023
9483458,2,1,4,M,58,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9506067,2,1,4,-,29,4,-,-,B,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9506239,1,1,4,M,57,2,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9506239,2,1,5,M,25,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9506484,1,1,4,M,29,3,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2022
9410028,2,1,4,-,33,3,-,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2022
9634741,1,1,4,M,63,2,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2023
9425267,2,1,4,M,27,3,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2022
9507917,1,1,4,M,24,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2022
6937749,1,1,4,F,34,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
6937780,1,1,4,M,68,4,1,-,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6937784,1,1,3,M,39,3,0,M,P,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6937784,2,1,4,M,25,4,1,M,P,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6997293,2,1,4,F,31,2,0,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6997338,2,1,4,M,68,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
6997378,1,1,4,M,36,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6997378,2,1,2,M,998,0,5,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6997497,1,1,4,M,58,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
6997512,2,1,4,M,30,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
6530516,1,1,4,M,57,3,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2014
6997912,1,1,4,M,27,3,0,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2014
7004088,1,1,4,F,32,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6540558,2,1,4,M,28,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6546055,1,1,4,M,23,4,9,V,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
6546172,2,1,4,M,48,4,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6546180,2,1,4,M,17,4,0,P,-,2,"SAN FRANCISCO","SAN FRANCISCO",2014
6547595,2,1,4,M,26,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6556990,1,1,4,F,57,4,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2014
6557019,2,1,4,M,24,4,1,P,A,3,"SAN FRANCISCO","SAN FRANCISCO",2014
6557052,1,1,4,M,24,4,1,-,P,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6557052,2,1,2,F,58,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7010017,2,1,4,M,42,4,9,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7010025,2,1,4,M,29,4,1,N,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
9633717,2,1,4,F,26,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2023
6557062,2,1,4,M,62,3,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7014915,2,1,4,M,45,2,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6557079,1,1,4,M,33,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6557079,2,1,2,M,27,0,3,M,B,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6565400,1,1,4,F,13,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6565946,1,1,4,M,30,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6565972,2,1,4,M,23,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6292204,1,1,4,M,66,1,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7015143,2,1,4,F,36,3,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2014
6344066,1,1,4,F,61,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6370099,1,1,4,M,52,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
6514738,1,1,4,M,39,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7015220,2,1,4,F,26,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7015244,2,1,4,M,39,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
